question_id,architecture,architecture_label,case_key,in_qualitative_sample,sample_strata,displayed_correct,claim_correct,decision,confidence,threshold,llm_faithfulness,token_overlap,context_precision,context_recall,context_recall_numeric,verification_status,verification_score,n_evidence,gold_program_answer,gold_file_name,retrieved_files,primary_category,error_layer,tags,explanation,question_excerpt,displayed_answer_excerpt,draft_excerpt
finqa_test_833,single_agent,Single-Agent,single_agent:finqa_test_833,false,,0,0,ANSWER,,,1.0000,0.8000,0.2500,1.0000,0,,,4,2118100.0,pdf/FIS/2016/page_31.pdf,pdf/FIS/2016/page_31.pdf | pdf/CDNS/2012/page_30.pdf | pdf/GS/2013/page_220.pdf | pdf/CME/2017/page_40.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;high_llm_judge_faithfulness,,,,
finqa_test_833,multi_agent,Multi-Agent,multi_agent:finqa_test_833,true,ma_high_conf_verified_error,0,0,ANSWER,0.666667,,0.0000,0.8333,0.2500,1.0000,0,VERIFIED,0.6667,4,2118100.0,pdf/FIS/2016/page_31.pdf,pdf/FIS/2016/page_31.pdf | pdf/CDNS/2012/page_30.pdf | pdf/GS/2013/page_220.pdf | pdf/CME/2017/page_40.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;low_llm_judge_faithfulness,"Multi-Agent; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=2118100.0; gold file=pdf/FIS/2016/page_31.pdf. Retrieved files (4 chunks, scores=[0.795177698135376, 0.738775372505188, 0.7373709678649902, 0.7332746982574463]): pdf/FIS/2016/page_31.pdf, pdf/CDNS/2012/page_30.pdf, pdf/GS/2013/page_220.pdf, pdf/CME/2017/page_40.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.0000 (not official RAGAS). Verification status=VERIFIED. Confidence=0.6667; locked T=0.65. Category rule: ANSWER is numerically incorrect, the gold number is not in the evidence text, and LLM-as-judge faithfulness is below 0.5. Treated as unsupported emission (not called hallucination unless independent evidence showed fabrication). Question: What is the total return if $100,000 are invested in Fidelity National Information Services in December 2011 and sold in December 2016, based on the cumulative 5-year total shareholder return? Displayed answer: The total return is 3118100 dollars. The total return is 311","What is the total return if $100,000 are invested in Fidelity National Information Services in December 2011 and sold in December 2016, based on the cumulative 5-year total shareholder return?",The total return is 3118100 dollars. The total return is 311,
finqa_test_833,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_833,true,uq_answer_incorrect,0,0,ANSWER,0.708908,0.65,0.0000,0.8333,0.2500,1.0000,0,VERIFIED,0.6667,4,2118100.0,pdf/FIS/2016/page_31.pdf,pdf/FIS/2016/page_31.pdf | pdf/CDNS/2012/page_30.pdf | pdf/GS/2013/page_220.pdf | pdf/CME/2017/page_40.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;low_llm_judge_faithfulness,"Multi-Agent + UQ; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=2118100.0; gold file=pdf/FIS/2016/page_31.pdf. Retrieved files (4 chunks, scores=[0.795177698135376, 0.738775372505188, 0.7373709678649902, 0.7332746982574463]): pdf/FIS/2016/page_31.pdf, pdf/CDNS/2012/page_30.pdf, pdf/GS/2013/page_220.pdf, pdf/CME/2017/page_40.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.0000 (not official RAGAS). Verification status=VERIFIED. Confidence=0.7089; locked T=0.65. Category rule: ANSWER is numerically incorrect, the gold number is not in the evidence text, and LLM-as-judge faithfulness is below 0.5. Treated as unsupported emission (not called hallucination unless independent evidence showed fabrication). Question: What is the total return if $100,000 are invested in Fidelity National Information Services in December 2011 and sold in December 2016, based on the cumulative 5-year total shareholder return? Displayed answer: The total return is 3118100 dollars. The total return is 311 UQ draft: The total return is 3118100 dollars. The total return is 311","What is the total return if $100,000 are invested in Fidelity National Information Services in December 2011 and sold in December 2016, based on the cumulative 5-year total shareholder return?",The total return is 3118100 dollars. The total return is 311,The total return is 3118100 dollars. The total return is 311
finqa_test_836,single_agent,Single-Agent,single_agent:finqa_test_836,true,rq1_discordant_sa_only,1,1,ANSWER,,,1.0000,0.4571,0.2500,1.0000,0,,,4,0.8123791705643904,pdf/UNP/2016/page_52.pdf,pdf/UNP/2011/page_56.pdf | pdf/UNP/2016/page_52.pdf | pdf/UNP/2014/page_56.pdf | pdf/UNP/2013/page_54.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;high_llm_judge_faithfulness,"Single-Agent; decision=ANSWER; displayed_correct=1; claim_correct=1. Gold program_answer=0.8123791705643904; gold file=pdf/UNP/2016/page_52.pdf. Retrieved files (4 chunks, scores=[0.7365570068359375, 0.7346798777580261, 0.7337912321090698, 0.7332434058189392]): pdf/UNP/2011/page_56.pdf, pdf/UNP/2016/page_52.pdf, pdf/UNP/2014/page_56.pdf, pdf/UNP/2013/page_54.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=1.0000 (not official RAGAS). Verification status=not recorded (Single-Agent has no verifier). Confidence=n/a; locked T=0.65. Category rule: Displayed text matches the gold number within the FinQA numeric tolerance. Question: What percentage of Union Pacific Corporation's network route miles, which totals 32,070 miles and spans across the western two-thirds of the U.S., is owned by the company rather than operated under trackage rights or le… Displayed answer: The final answer is 81.8%. To calculate the percentage of Union Pacific Corporation's network route miles that are owned, we start with the total network route miles and the miles owned. From the evidence, in 2016, the …","What percentage of Union Pacific Corporation's network route miles, which totals 32,070 miles and spans across the western two-thirds of the U.S., is owned by the company rather than operated under trackage rights or le…","The final answer is 81.8%. To calculate the percentage of Union Pacific Corporation's network route miles that are owned, we start with the total network route miles and the miles owned. From the evidence, in 2016, the …",
finqa_test_836,multi_agent,Multi-Agent,multi_agent:finqa_test_836,true,rq1_discordant_sa_only,0,0,ANSWER,0.684302,,1.0000,0.3953,0.2500,1.0000,0,VERIFIED,0.6843,4,0.8123791705643904,pdf/UNP/2016/page_52.pdf,pdf/UNP/2011/page_56.pdf | pdf/UNP/2016/page_52.pdf | pdf/UNP/2014/page_56.pdf | pdf/UNP/2013/page_54.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;high_llm_judge_faithfulness,"Multi-Agent; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=0.8123791705643904; gold file=pdf/UNP/2016/page_52.pdf. Retrieved files (4 chunks, scores=[0.7365570068359375, 0.7346798777580261, 0.7337912321090698, 0.7332434058189392]): pdf/UNP/2011/page_56.pdf, pdf/UNP/2016/page_52.pdf, pdf/UNP/2014/page_56.pdf, pdf/UNP/2013/page_54.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=1.0000 (not official RAGAS). Verification status=VERIFIED. Confidence=0.6843; locked T=0.65. Category rule: ANSWER is numerically incorrect. The gold file/context was retrieved (recall=1) but the gold number is not in the chunk text; judge faithfulness is not low. Residual numeric error with partial document match — not labelled hallucination. Question: What percentage of Union Pacific Corporation's network route miles, which totals 32,070 miles and spans across the western two-thirds of the U.S., is owned by the company rather than operated under trackage rights or le… Displayed answer: The answer is 80.0 percent. To determine the percentage of Union Pacific Corporation's network route miles that are owned rather than operated under trackage rights or leases, we start by identifying the total network m…","What percentage of Union Pacific Corporation's network route miles, which totals 32,070 miles and spans across the western two-thirds of the U.S., is owned by the company rather than operated under trackage rights or le…","The answer is 80.0 percent. To determine the percentage of Union Pacific Corporation's network route miles that are owned rather than operated under trackage rights or leases, we start by identifying the total network m…",
finqa_test_836,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_836,true,rq1_discordant_sa_only;uq_answer_incorrect,0,0,ANSWER,0.663117,0.65,0.0000,0.3333,0.2500,1.0000,0,VERIFIED,0.5917,4,0.8123791705643904,pdf/UNP/2016/page_52.pdf,pdf/UNP/2011/page_56.pdf | pdf/UNP/2016/page_52.pdf | pdf/UNP/2014/page_56.pdf | pdf/UNP/2013/page_54.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;false_confidence;verification_false_positive;low_llm_judge_faithfulness,"Multi-Agent + UQ; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=0.8123791705643904; gold file=pdf/UNP/2016/page_52.pdf. Retrieved files (4 chunks, scores=[0.7365570068359375, 0.7346798777580261, 0.7337912321090698, 0.7332434058189392]): pdf/UNP/2011/page_56.pdf, pdf/UNP/2016/page_52.pdf, pdf/UNP/2014/page_56.pdf, pdf/UNP/2013/page_54.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=False. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=0.0000 (not official RAGAS). Verification status=VERIFIED. Confidence=0.6631; locked T=0.65. Category rule: ANSWER is numerically incorrect, the gold number is not in the evidence text, and LLM-as-judge faithfulness is below 0.5. Treated as unsupported emission (not called hallucination unless independent evidence showed fabrication). Question: What percentage of Union Pacific Corporation's network route miles, which totals 32,070 miles and spans across the western two-thirds of the U.S., is owned by the company rather than operated under trackage rights or le… Displayed answer: The answer is 80.0 percent. The answer UQ draft: The answer is 80.0 percent. The answer","What percentage of Union Pacific Corporation's network route miles, which totals 32,070 miles and spans across the western two-thirds of the U.S., is owned by the company rather than operated under trackage rights or le…",The answer is 80.0 percent. The answer,The answer is 80.0 percent. The answer
finqa_test_839,single_agent,Single-Agent,single_agent:finqa_test_839,false,,1,1,ANSWER,,,1.0000,0.6966,0.2500,1.0000,0,,,4,0.8571428571428573,pdf/ILMN/2008/page_86.pdf,pdf/ILMN/2008/page_86.pdf | pdf/TROW/2008/page_23.pdf | pdf/AMT/2004/page_76.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;high_llm_judge_faithfulness,,,,
finqa_test_839,multi_agent,Multi-Agent,multi_agent:finqa_test_839,false,,0,0,ANSWER,0.245455,,0.0000,0.4909,0.2500,1.0000,0,WEAK_EVIDENCE,0.2455,4,0.8571428571428573,pdf/ILMN/2008/page_86.pdf,pdf/ILMN/2008/page_86.pdf | pdf/TROW/2008/page_23.pdf | pdf/AMT/2004/page_76.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_839,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_839,false,,0,0,ABSTAIN,0.475586,0.65,0.0000,0.5200,0.2500,1.0000,0,WEAK_EVIDENCE,0.2600,4,0.8571428571428573,pdf/ILMN/2008/page_86.pdf,pdf/ILMN/2008/page_86.pdf | pdf/TROW/2008/page_23.pdf | pdf/AMT/2004/page_76.pdf,appropriate_abstention,abstention,gold_number_absent_from_evidence;low_context_precision;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_849,single_agent,Single-Agent,single_agent:finqa_test_849,false,,0,0,ANSWER,,,0.0000,0.4259,0.2500,1.0000,0,,,4,-0.07936507936507936,pdf/DG/2005/page_44.pdf,pdf/DG/2005/page_44.pdf | pdf/LLY/2018/page_63.pdf | pdf/AAPL/2005/page_39.pdf | pdf/FIS/2006/page_48.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;low_llm_judge_faithfulness,,,,
finqa_test_849,multi_agent,Multi-Agent,multi_agent:finqa_test_849,false,,1,1,ANSWER,0.475000,,1.0000,0.4500,0.2500,1.0000,0,WEAK_EVIDENCE,0.4750,4,-0.07936507936507936,pdf/DG/2005/page_44.pdf,pdf/DG/2005/page_44.pdf | pdf/LLY/2018/page_63.pdf | pdf/AAPL/2005/page_39.pdf | pdf/FIS/2006/page_48.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;verification_false_negative;high_llm_judge_faithfulness,,,,
finqa_test_849,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_849,false,,1,1,ANSWER,0.672014,0.65,0.0000,0.4462,0.2500,1.0000,0,VERIFIED,0.6481,4,-0.07936507936507936,pdf/DG/2005/page_44.pdf,pdf/DG/2005/page_44.pdf | pdf/LLY/2018/page_63.pdf | pdf/AAPL/2005/page_39.pdf | pdf/FIS/2006/page_48.pdf,correct_answer,numeric_correct,gold_number_absent_from_evidence;low_context_precision;verification_true_positive;low_llm_judge_faithfulness,,,,
finqa_test_854,single_agent,Single-Agent,single_agent:finqa_test_854,false,,0,0,ANSWER,,,0.0000,0.4186,0.5000,1.0000,0,,,4,28.0,pdf/NWS/2019/page_116.pdf,pdf/NWS/2019/page_116.pdf | pdf/AON/2010/page_86.pdf | pdf/GPN/2017/page_77.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_854,multi_agent,Multi-Agent,multi_agent:finqa_test_854,false,,0,0,ANSWER,0.209091,,0.0000,0.4182,0.5000,1.0000,0,WEAK_EVIDENCE,0.2091,4,28.0,pdf/NWS/2019/page_116.pdf,pdf/NWS/2019/page_116.pdf | pdf/AON/2010/page_86.pdf | pdf/GPN/2017/page_77.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_854,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_854,false,,0,0,ANSWER,0.662283,0.65,0.0000,0.4182,0.5000,1.0000,0,VERIFIED,0.6091,4,28.0,pdf/NWS/2019/page_116.pdf,pdf/NWS/2019/page_116.pdf | pdf/AON/2010/page_86.pdf | pdf/GPN/2017/page_77.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;false_confidence;verification_false_positive;low_llm_judge_faithfulness,,,,
finqa_test_855,single_agent,Single-Agent,single_agent:finqa_test_855,false,,1,1,ANSWER,,,1.0000,0.4688,0.7500,1.0000,1,,,4,0.06942427691220909,pdf/LMT/2015/page_89.pdf,pdf/LMT/2015/page_89.pdf | pdf/MKTX/2009/page_79.pdf,correct_answer,numeric_correct,gold_number_present_in_evidence;high_llm_judge_faithfulness,,,,
finqa_test_855,multi_agent,Multi-Agent,multi_agent:finqa_test_855,false,,0,0,ANSWER,0.664437,,0.0000,0.4789,0.7500,1.0000,1,VERIFIED,0.6644,4,0.06942427691220909,pdf/LMT/2015/page_89.pdf,pdf/LMT/2015/page_89.pdf | pdf/MKTX/2009/page_79.pdf,incorrect_numerical_reasoning,numeric_error,gold_number_present_in_evidence;false_confidence;verification_false_positive;low_llm_judge_faithfulness,,,,
finqa_test_855,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_855,false,,0,0,ABSTAIN,0.593286,0.65,0.0000,0.4795,0.7500,1.0000,1,WEAK_EVIDENCE,0.4897,4,0.06942427691220909,pdf/LMT/2015/page_89.pdf,pdf/LMT/2015/page_89.pdf | pdf/MKTX/2009/page_79.pdf,appropriate_abstention,abstention,gold_number_present_in_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_859,single_agent,Single-Agent,single_agent:finqa_test_859,false,,0,0,ANSWER,,,0.0000,0.4146,0.5000,1.0000,0,,,4,0.25531914893617047,pdf/GPN/2010/page_87.pdf,pdf/GPN/2010/page_87.pdf | pdf/IPG/2008/page_72.pdf | pdf/EMR/2017/page_78.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_859,multi_agent,Multi-Agent,multi_agent:finqa_test_859,false,,0,0,ANSWER,0.191176,,0.0000,0.3824,0.5000,1.0000,0,WEAK_EVIDENCE,0.1912,4,0.25531914893617047,pdf/GPN/2010/page_87.pdf,pdf/GPN/2010/page_87.pdf | pdf/IPG/2008/page_72.pdf | pdf/EMR/2017/page_78.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_859,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_859,false,,0,0,ANSWER,0.707205,0.65,0.0000,0.3421,0.5000,1.0000,0,VERIFIED,0.6711,4,0.25531914893617047,pdf/GPN/2010/page_87.pdf,pdf/GPN/2010/page_87.pdf | pdf/IPG/2008/page_72.pdf | pdf/EMR/2017/page_78.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;false_confidence;verification_false_positive;low_llm_judge_faithfulness,,,,
finqa_test_863,single_agent,Single-Agent,single_agent:finqa_test_863,false,,0,0,ANSWER,,,0.0000,0.4483,0.2500,1.0000,0,,,4,56.69999999999999,pdf/WRK/2018/page_107.pdf,pdf/WRK/2018/page_107.pdf | pdf/BLK/2017/page_121.pdf | pdf/AMT/2016/page_125.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;low_llm_judge_faithfulness,,,,
finqa_test_863,multi_agent,Multi-Agent,multi_agent:finqa_test_863,false,,0,0,ANSWER,0.217391,,0.0000,0.4348,0.2500,1.0000,0,WEAK_EVIDENCE,0.2174,4,56.69999999999999,pdf/WRK/2018/page_107.pdf,pdf/WRK/2018/page_107.pdf | pdf/BLK/2017/page_121.pdf | pdf/AMT/2016/page_125.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_context_precision;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_863,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_863,false,,0,0,ABSTAIN,0.486086,0.65,0.0000,0.4773,0.2500,1.0000,0,WEAK_EVIDENCE,0.2386,4,56.69999999999999,pdf/WRK/2018/page_107.pdf,pdf/WRK/2018/page_107.pdf | pdf/BLK/2017/page_121.pdf | pdf/AMT/2016/page_125.pdf,appropriate_abstention,abstention,gold_number_absent_from_evidence;low_context_precision;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_882,single_agent,Single-Agent,single_agent:finqa_test_882,true,gold_number_in_evidence_but_wrong,0,0,ANSWER,,,1.0000,0.6774,0.2500,1.0000,1,,,4,1.4179150460199483,pdf/JPM/2009/page_175.pdf,pdf/JPM/2009/page_175.pdf | pdf/JPM/2010/page_128.pdf | pdf/JPM/2010/page_120.pdf | pdf/ADI/2010/page_60.pdf,incorrect_numerical_reasoning,numeric_error,gold_number_present_in_evidence;low_context_precision;high_llm_judge_faithfulness,"Single-Agent; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=1.4179150460199483; gold file=pdf/JPM/2009/page_175.pdf. Retrieved files (4 chunks, scores=[0.7576795816421509, 0.7510615587234497, 0.7145878672599792, 0.6995644569396973]): pdf/JPM/2009/page_175.pdf, pdf/JPM/2010/page_128.pdf, pdf/JPM/2010/page_120.pdf, pdf/ADI/2010/page_60.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=True. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=1.0000 (not official RAGAS). Verification status=not recorded (Single-Agent has no verifier). Confidence=n/a; locked T=0.65. Category rule: The gold number is present in the retrieved evidence text, but the displayed numeric answer does not match. This indicates incorrect numerical reasoning or extraction, not a retrieval miss. Question: What was the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, as reported in their 2009 annual report? Displayed answer: The ratio is 1.44. To calculate the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, we need to find the values for both from the 2009 annual report. From the evidence, in 2008…","What was the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, as reported in their 2009 annual report?","The ratio is 1.44. To calculate the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, we need to find the values for both from the 2009 annual report. From the evidence, in 2008…",
finqa_test_882,multi_agent,Multi-Agent,multi_agent:finqa_test_882,true,gold_number_in_evidence_but_wrong,0,0,ANSWER,0.832143,,1.0000,0.7143,0.2500,1.0000,1,VERIFIED,0.8321,4,1.4179150460199483,pdf/JPM/2009/page_175.pdf,pdf/JPM/2009/page_175.pdf | pdf/JPM/2010/page_128.pdf | pdf/JPM/2010/page_120.pdf | pdf/ADI/2010/page_60.pdf,incorrect_numerical_reasoning,numeric_error,gold_number_present_in_evidence;low_context_precision;false_confidence;verification_false_positive;high_llm_judge_faithfulness,"Multi-Agent; decision=ANSWER; displayed_correct=0; claim_correct=0. Gold program_answer=1.4179150460199483; gold file=pdf/JPM/2009/page_175.pdf. Retrieved files (4 chunks, scores=[0.7576795816421509, 0.7510615587234497, 0.7145878672599792, 0.6995644569396973]): pdf/JPM/2009/page_175.pdf, pdf/JPM/2010/page_128.pdf, pdf/JPM/2010/page_120.pdf, pdf/ADI/2010/page_60.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=True. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=1.0000 (not official RAGAS). Verification status=VERIFIED. Confidence=0.8321; locked T=0.65. Category rule: The gold number is present in the retrieved evidence text, but the displayed numeric answer does not match. This indicates incorrect numerical reasoning or extraction, not a retrieval miss. Question: What was the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, as reported in their 2009 annual report? Displayed answer: The ratio is 1.44. To calculate the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, we refer to the 2009 annual report. According to the data provided, in 2008, trading assets…","What was the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, as reported in their 2009 annual report?","The ratio is 1.44. To calculate the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, we refer to the 2009 annual report. According to the data provided, in 2008, trading assets…",
finqa_test_882,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_882,true,gold_number_in_evidence_but_wrong,1,1,ANSWER,0.788047,0.65,1.0000,0.7407,0.2500,1.0000,1,VERIFIED,0.8454,4,1.4179150460199483,pdf/JPM/2009/page_175.pdf,pdf/JPM/2009/page_175.pdf | pdf/JPM/2010/page_128.pdf | pdf/JPM/2010/page_120.pdf | pdf/ADI/2010/page_60.pdf,correct_answer,numeric_correct,gold_number_present_in_evidence;low_context_precision;verification_true_positive;high_llm_judge_faithfulness,"Multi-Agent + UQ; decision=ANSWER; displayed_correct=1; claim_correct=1. Gold program_answer=1.4179150460199483; gold file=pdf/JPM/2009/page_175.pdf. Retrieved files (4 chunks, scores=[0.7576795816421509, 0.7510615587234497, 0.7145878672599792, 0.6995644569396973]): pdf/JPM/2009/page_175.pdf, pdf/JPM/2010/page_128.pdf, pdf/JPM/2010/page_120.pdf, pdf/ADI/2010/page_60.pdf. context_recall=1.00 (gold file/context_id in top-k); context_precision=0.25; gold number in evidence=True. LLM-as-judge faithfulness (Qwen3-8B, custom/RAGAS-inspired)=1.0000 (not official RAGAS). Verification status=VERIFIED. Confidence=0.7880; locked T=0.65. Category rule: Displayed text matches the gold number within the FinQA numeric tolerance. Question: What was the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, as reported in their 2009 annual report? Displayed answer: The ratio is 1.43. To calculate the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, we refer to the 2009 annual report. According to the evidence, in 2008, trading assets – de… UQ draft: The ratio is 1.43. To calculate the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, we refer to the 2009 annual report. According to the evidence, in 2008, trading assets – de…","What was the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, as reported in their 2009 annual report?","The ratio is 1.43. To calculate the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, we refer to the 2009 annual report. According to the evidence, in 2008, trading assets – de…","The ratio is 1.43. To calculate the ratio of JPMorgan Chase's trading assets derivatives - receivables to the payables in 2008, we refer to the 2009 annual report. According to the evidence, in 2008, trading assets – de…"
finqa_test_890,single_agent,Single-Agent,single_agent:finqa_test_890,false,,0,0,ANSWER,,,0.0000,0.3023,0.5000,1.0000,0,,,4,-0.43333333333333335,pdf/RSG/2018/page_135.pdf,pdf/RSG/2018/page_135.pdf | pdf/MMM/2015/page_93.pdf | pdf/TROW/2008/page_23.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_890,multi_agent,Multi-Agent,multi_agent:finqa_test_890,false,,0,0,ANSWER,0.192308,,0.0000,0.3846,0.5000,1.0000,0,WEAK_EVIDENCE,0.1923,4,-0.43333333333333335,pdf/RSG/2018/page_135.pdf,pdf/RSG/2018/page_135.pdf | pdf/MMM/2015/page_93.pdf | pdf/TROW/2008/page_23.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_890,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_890,false,,0,0,ABSTAIN,0.443383,0.65,0.0000,0.3125,0.5000,1.0000,0,WEAK_EVIDENCE,0.1562,4,-0.43333333333333335,pdf/RSG/2018/page_135.pdf,pdf/RSG/2018/page_135.pdf | pdf/MMM/2015/page_93.pdf | pdf/TROW/2008/page_23.pdf,appropriate_abstention,abstention,gold_number_absent_from_evidence;verification_true_negative;low_llm_judge_faithfulness,,,,
finqa_test_895,single_agent,Single-Agent,single_agent:finqa_test_895,false,,0,0,ANSWER,,,0.0000,0.8000,0.7500,1.0000,0,,,4,2.926666666666667,pdf/DVN/2015/page_79.pdf,pdf/DVN/2015/page_79.pdf | pdf/DVN/2012/page_77.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_895,multi_agent,Multi-Agent,multi_agent:finqa_test_895,false,,0,0,ANSWER,0.943750,,1.0000,0.9375,0.7500,1.0000,0,VERIFIED,0.9437,4,2.926666666666667,pdf/DVN/2015/page_79.pdf,pdf/DVN/2015/page_79.pdf | pdf/DVN/2012/page_77.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_895,multi_agent_uq,Multi-Agent + UQ,multi_agent_uq:finqa_test_895,false,,0,0,ANSWER,0.825719,0.65,0.9900,0.9375,0.7500,1.0000,0,VERIFIED,0.9437,4,2.926666666666667,pdf/DVN/2015/page_79.pdf,pdf/DVN/2015/page_79.pdf | pdf/DVN/2012/page_77.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
finqa_test_898,single_agent,Single-Agent,single_agent:finqa_test_898,false,,0,0,ANSWER,,,0.0000,0.5676,0.5000,1.0000,0,,,4,0.2940977470668682,pdf/ANSS/2016/page_47.pdf,pdf/ANSS/2016/page_47.pdf | pdf/ANSS/2013/page_55.pdf | pdf/BLK/2015/page_124.pdf,unsupported_claim,unsupported_emission,gold_number_absent_from_evidence;low_llm_judge_faithfulness,,,,
finqa_test_898,multi_agent,Multi-Agent,multi_agent:finqa_test_898,false,,0,0,ANSWER,0.964130,,0.7365,0.9130,0.5000,1.0000,0,VERIFIED,0.9641,4,0.2940977470668682,pdf/ANSS/2016/page_47.pdf,pdf/ANSS/2016/page_47.pdf | pdf/ANSS/2013/page_55.pdf | pdf/BLK/2015/page_124.pdf,incorrect_despite_partial_evidence,numeric_error,gold_number_absent_from_evidence;false_confidence;verification_false_positive;high_llm_judge_faithfulness,,,,
